provinces,cities,A2,A3_1,A4,A7a,A8a,A10,A15,A18,A42_5,answear,Langchain,key,fact_vnum,answear_vacnum
江西省,赣州市,男,1986,汉,中专,120000,群众,比较健康,居民户口（以前是农业户口）,比较同意,比较同意,作为一位35岁的中专学历男士，居住在江西省赣州市，我是汉族，去年全年收入为120000元，政治面貌为群众，身体健康状况较健康，户口登记为居民户口（以前是农业户口）。在考虑夫妻是否应当均等分摊家务时，我首先考虑到我的文化背景和家庭观念。在汉族传统观念中，男性通常承担更多家庭经济责任，而女性则更多负责家务。然而，随着社会的发展和性别平等观念的普及，我认为夫妻双方应当共同承担家庭责任，包括家务。此外，我的健康状况较好，有能力参与家务劳动。我的收入水平也允许我在经济上支持家庭，而不仅仅是依赖传统角色分工。因此，我认为夫妻应当均等分摊家务，以促进家庭和谐和性别平等。,"性别平等,家庭和谐,社会责任",3,3
江西省,赣州市,女,2001,汉,大学本科（正规高等教育）,不知道,共青团员,很健康,非农业户口,比较同意,完全同意,作为一个20岁的大学本科女生，我目前还没有结婚，但基于我的教育背景和现代社会的观念，我认为夫妻应当均等分摊家务。首先，我接受过正规高等教育，这让我更加认同性别平等的理念。其次，我生活在江西省赣州市，这里虽然传统观念较强，但随着社会的发展，越来越多的家庭开始接受男女平等的观念。最后，作为共青团员，我更加倾向于支持社会进步和公平正义。因此，我认为夫妻应当均等分摊家务，这不仅有助于家庭和谐，也能促进社会性别平等。,"性别平等, 教育背景, 社会进步",3,4
江西省,上饶市,女,1997,汉,大学本科（正规高等教育）,90000,群众,比较健康,非农业户口,比较同意,完全同意,作为一个24岁的大学本科毕业生，我接受过高等教育，这让我更加注重性别平等和家庭责任的分担。我的年收入为90000元，这表明我在经济上相对独立，不需要依赖他人。我的政治面貌是群众，身体健康状况良好，这让我有更多的精力和能力去参与家庭事务。我的户口登记状况为非农业户口，这意味着我生活在城市环境中，更容易接触到现代家庭观念。基于这些身份信息，我认为夫妻应当均等分摊家务，这不仅符合性别平等的原则，也有助于维护家庭的和谐与幸福。,"性别平等, 家庭和谐, 个人独立",3,4
江西省,宜春市,男,1938,汉,初中,不知道,群众,比较不健康,农业户口,无所谓同意不同意,比较同意,作为一个83岁的汉族男性，我生活在江西省宜春市，拥有农业户口，学历为初中，政治面貌为群众，且身体健康状况比较不健康。在我的成长背景和传统观念中，家务通常被视为女性的责任。然而，随着社会的发展和观念的更新，我开始认识到夫妻之间应当相互支持和分担家庭责任。尽管我的个人经历和健康状况可能限制了我对家务的参与，但我理解并支持夫妻均等分摊家务的理念，这有助于家庭的和谐与平衡。,"传统观念, 社会进步, 家庭和谐",2,3
江西省,赣州市,男,1993,汉,初中,60000,群众,比较健康,非农业户口,无所谓同意不同意,完全同意,作为一个28岁的汉族男性，居住在江西省赣州市，我的学历是初中，去年全年收入为60000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为非农业户口。考虑到我的教育背景和收入水平，我认为家庭责任应该由夫妻双方共同承担。虽然我目前没有结婚，但我认为均等分摊家务可以促进夫妻关系的和谐，减少家庭矛盾。此外，作为一个非农业户口的人，我可能更倾向于现代家庭观念，认为男女平等是家庭幸福的基础。因此，我认为夫妻应当均等分摊家务。,"平等,和谐,现代观念",2,4
江西省,赣州市,男,1986,汉,普通高中,80000,群众,比较健康,农业户口,比较同意,比较同意,作为一名35岁的汉族男性，居住在江西省赣州市，拥有普通高中学历，去年全年收入为80000元，政治面貌为群众，身体健康状况较好，且为农业户口，我对夫妻均等分摊家务的看法如下：首先，考虑到我的农业户口背景，传统的家庭角色分工可能在家庭中较为常见，但我的收入水平相对稳定，这让我意识到家庭责任不应完全由一方承担。其次，我的健康状况较好，有能力参与家务劳动，这让我认为夫妻双方都应该为家庭做出贡献。最后，作为一名普通群众，我倾向于支持公平和平等的理念，这让我认为夫妻均等分摊家务是合理的。综合这些因素，我比较同意夫妻应当均等分摊家务。,公平理念、健康状况、收入稳定,3,3
江西省,宜春市,男,1947,汉,小学,0,群众,比较健康,农业户口,比较同意,比较不同意,我是一位74岁的汉族男性，住在江西省宜春市，拥有小学学历，去年全年收入为0元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。由于我生活在农村，传统观念较为根深蒂固，认为家务主要由女性承担。尽管现代社会提倡男女平等，但考虑到我的年龄和成长背景，我认为夫妻均等分摊家务在农村地区可能难以实现。此外，我的妻子健康状况良好，她一直负责家务，我也习惯了这种分工。因此，我对夫妻应当均等分摊家务的观点持保留态度。,传统观念、农村背景、年龄因素,3,1
江西省,宜春市,男,1954,汉,没有受过任何教育,10000,群众,比较健康,非农业户口,比较同意,完全不同意,作为一个67岁的男性，我没有受过任何教育，生活在江西省宜春市，我的年收入是10000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为非农业户口。考虑到我的传统观念和生活环境，我认为家务主要由女性承担是理所当然的。我的妻子一直以来都是家庭的主要家务承担者，这在我们这一代人中是非常普遍的现象。因此，我认为夫妻均等分摊家务并不符合我们的传统习惯和实际情况。,"传统观念, 生活经验, 性别角色",3,0
江西省,宜春市,女,1964,汉,小学,0,群众,比较健康,农业户口,比较同意,比较同意,我是一位57岁的汉族女士，居住在江西省宜春市，拥有农业户口，学历为小学，去年全年收入为0元，政治面貌为群众，健康状况比较健康。考虑到我的教育背景和生活环境，我认为夫妻均等分摊家务是合理的，因为这样可以减轻一方的负担，促进家庭和谐。同时，我也认识到在农村地区，传统观念可能仍然存在，导致家务分工不均。然而，随着社会的发展，越来越多的家庭开始接受和实行均等分摊家务的理念。因此，我认为夫妻应当均等分摊家务。,"家庭和谐, 减轻负担, 社会进步",3,3
江西省,上饶市,女,1949,汉,小学,0,群众,一般,非农业户口,比较同意,比较同意,我是一位72岁的汉族女士，住在江西省上饶市，学历为小学，去年全年收入为0元，政治面貌为群众，身体健康状况一般，户口登记状况为非农业户口。考虑到我的年龄和传统观念，我认为夫妻之间应当相互扶持，共同承担家庭责任。虽然我个人的经济状况不佳，但我认为家务是家庭生活的一部分，夫妻双方都应当参与。因此，我倾向于同意夫妻应当均等分摊家务。,"传统观念,家庭责任,相互扶持",3,3
江西省,上饶市,女,1999,汉,大学本科（正规高等教育）,拒绝回答,群众,比较健康,农业户口,比较同意,完全同意,作为一个22岁的大学本科毕业生，我接受了现代教育，这让我更加认同性别平等和家庭责任均等分担的理念。虽然在江西省上饶市这个传统观念相对较强的地方生活，但我的学历让我能够更加理性地看待这个问题。此外，我目前是农业户口，但并不影响我对现代家庭观念的理解和接受。我的政治面貌是群众，这让我更加关注社会公平和家庭和谐。结合我的身份信息和现代教育背景，我认为夫妻均等分摊家务是合理且必要的。,"性别平等, 家庭责任, 现代教育",3,4
江西省,上饶市,男,2003,汉,普通高中,0,共青团员,很健康,农业户口,比较同意,比较同意,作为一个18岁的普通高中学生，我目前没有婚姻经验，但我可以从我的家庭背景和个人价值观来思考这个问题。我是汉族，住在江西省上饶市，户口是农业户口，这意味着我成长在一个传统的家庭环境中。在我的家庭中，家务通常由母亲承担，父亲偶尔帮忙。然而，随着社会的发展，我逐渐意识到性别平等的重要性。我认为夫妻之间应该相互尊重和支持，包括在家务分工上。虽然我目前没有直接的经验，但我认为均等分摊家务有助于建立更平等和和谐的家庭关系。因此，我倾向于同意夫妻应当均等分摊家务。,"性别平等, 家庭和谐, 相互尊重",3,3
江西省,宜春市,女,2001,汉,大学本科（正规高等教育）,0,共青团员,比较健康,非农业户口,无所谓同意不同意,完全同意,作为一个20岁的大学本科女生，我目前没有收入，也没有婚姻经验。然而，基于我的教育背景和对性别平等的理解，我认为夫妻之间应该平等分担家务。首先，我的学历让我认识到性别平等的重要性，包括在家庭生活中的平等。其次，作为共青团员，我支持社会公平和男女平等的理念。最后，我的健康状况比较健康，意味着我有能力参与家务劳动，这进一步支持了均等分摊家务的观点。,性别平等，公平，健康,2,4
江西省,赣州市,男,1993,汉,大学本科（正规高等教育）,60000,群众,比较健康,非农业户口,比较不同意,比较同意,作为一位28岁的大学本科毕业生，我生活在江西省赣州市，去年的总收入为60000元。考虑到我的非农业户口和群众政治面貌，我认为现代社会提倡男女平等，夫妻共同承担家庭责任是合理的。虽然我的健康状况比较健康，但我也理解家务劳动对家庭和谐的重要性。因此，我认为夫妻应当均等分摊家务，这不仅有助于减轻单方负担，还能促进夫妻间的相互理解和支持。,平等，责任，和谐,1,3
江西省,赣州市,男,1974,汉,大学专科（正规高等教育）,36000,群众,比较健康,居民户口（以前是非农业户口）,比较同意,完全同意,作为一个47岁的大学专科毕业生，我生活在江西省赣州市，拥有居民户口，去年全年收入为36000元。考虑到我的教育背景和生活环境，我认为夫妻之间应当平等分担家务。首先，现代社会倡导性别平等，夫妻双方都有工作和家庭责任，均等分摊家务有助于维护家庭和谐。其次，我个人的健康状况比较健康，有能力参与家务劳动，这也符合我作为家庭一员的角色。最后，我的政治面貌是群众，我倾向于支持公平和公正的社会观念，这包括家庭内部的平等分工。,"性别平等,家庭和谐,公平公正",3,4
江西省,鹰潭市,男,1997,汉,大学本科（正规高等教育）,50000,共青团员,一般,农业户口,比较同意,完全同意,作为一个24岁的大学本科毕业生，我目前的年收入为50000元，居住在江西省鹰潭市，并且是农业户口。我的政治面貌是共青团员，健康状况一般。考虑到我的背景和生活状况，我认为夫妻均等分摊家务是合理的。首先，作为受过高等教育的人，我理解性别平等的重要性，夫妻双方在家庭生活中的角色应该是平等的。其次，由于我的收入水平属于中等，夫妻共同承担家务可以减轻单方的负担，提高生活质量。最后，我的健康状况一般，共同分摊家务有助于保持身体健康，避免过度劳累。综上所述，我认为夫妻应当均等分摊家务。,"性别平等,生活质量,健康",3,4
江西省,上饶市,男,1971,汉,初中,80000,群众,比较健康,农业户口,比较同意,比较同意,作为一个50岁的汉族男性，我住在江西省上饶市，拥有农业户口，学历是初中，去年全年收入为80000元，政治面貌是群众，身体健康状况比较健康。考虑到我的传统观念和农村背景，我认为夫妻之间应当共同承担家务，但均等分摊可能不太现实。在农村，男性通常承担更多的体力劳动，而女性则负责家庭事务。因此，我认为夫妻应当根据各自的能力和实际情况来分摊家务，而不是严格均等。,"传统观念,农村背景,实际情况",3,3
江西省,赣州市,男,1994,汉,大学本科（正规高等教育）,150000,群众,一般,非农业户口,比较不同意,完全同意,作为一名27岁的大学本科毕业生，居住在江西省赣州市，我考虑到自己的身份和背景。首先，我接受过高等教育，这让我更倾向于支持性别平等和公平分担责任的理念。其次，我的年收入为150000元，属于中等收入水平，这让我有足够的经济能力来承担家庭责任，包括家务。此外，作为一名汉族男性，我认识到传统文化中可能存在性别角色分工的刻板印象，但现代社会的价值观更倾向于平等和合作。我的户口登记状况为非农业户口，这意味着我生活在城市环境中，更容易接触到性别平等的观念。综合考虑这些因素，我认为夫妻应当均等分摊家务是合理和必要的。,"性别平等, 教育背景, 现代社会价值观",1,4
江西省,上饶市,女,1974,汉,中专,70000,共产党员,一般,非农业户口,无所谓同意不同意,完全同意,首先，我是一位47岁的女士，住在江西省上饶市，汉族，学历是中专，去年全年收入为70000元，政治面貌是共产党员，身体健康状况一般，户口登记状况为非农业户口。结合这些身份信息，我认为夫妻应当均等分摊家务。首先，作为共产党员，我认同平等和公平的价值观，这包括家庭内部的平等。其次，我作为一名女性，虽然传统观念中女性承担更多家务，但我认为现代社会男女应该平等分担家庭责任。最后，我的收入水平中等，家庭经济压力不大，夫妻双方都有能力和时间参与家务，因此均等分摊家务是合理的。,平等 公平 责任,2,4
江西省,赣州市,男,1997,汉,大学本科（正规高等教育）,60000,共青团员,比较健康,非农业户口,无所谓同意不同意,完全同意,作为一位24岁的大学本科毕业生，我生活在江西省赣州市，属于非农业户口，身体健康状况较好，年收入为60000元。考虑到我的教育和生活环境，我认为夫妻均等分摊家务是合理的。首先，现代社会中，男女平等的观念已经深入人心，夫妻共同承担家庭责任有助于维护家庭和谐。其次，作为共青团员，我支持社会公平和性别平等的理念。最后，我的个人经历和收入水平也让我意识到，双方共同分担家务可以减少单方面的压力，提高生活质量。,"平等,和谐,公平",2,4
江西省,宜春市,女,1954,汉,初中,0,群众,一般,农业户口,完全不同意,比较同意,作为一个67岁的汉族女性，我生活在江西省宜春市，拥有农业户口，学历为初中，去年全年没有收入。在我的成长和生活中，传统的家庭角色分工较为明显，通常家务主要由女性承担。然而，随着社会的发展和观念的更新，我开始认识到夫妻之间应当更加平等地分担家庭责任。虽然我的健康状况一般，但我认为夫妻共同承担家务可以减轻单方的负担，促进家庭和谐。因此，我倾向于支持夫妻均等分摊家务的观点。,传统观念、家庭和谐、平等分担,0,3
江西省,赣州市,男,1972,汉,普通高中,30000,群众,比较不健康,非农业户口,比较同意,比较同意,作为一个49岁的汉族男性，居住在江西省赣州市，我的学历是普通高中，去年全年收入为30000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为非农业户口。考虑到我的身体状况，我可能无法承担过多的家务劳动。此外，我的收入水平较低，可能无法雇佣外部帮助来分担家务。因此，我认为夫妻应当均等分摊家务，这样可以减轻我的负担，同时也能体现夫妻之间的平等和互助。,"健康,收入,平等",3,3
江西省,赣州市,男,1994,汉,大学本科（正规高等教育）,拒绝回答,群众,一般,农业户口,比较同意,完全同意,作为一个27岁的大学本科毕业生，我生活在江西省赣州市，拥有农业户口。虽然我目前是单身，但我对家庭和婚姻有一定的理解和期望。我认为夫妻之间应该相互尊重和支持，这包括在家务上的分工。考虑到我的学历背景，我相信平等和公平是维持健康关系的重要因素。此外，我的身体健康状况一般，这让我更加意识到分担家务的重要性，以避免一方过度劳累。因此，我认为夫妻应当均等分摊家务，这不仅有助于维持家庭和谐，也能促进双方的身心健康。,"平等, 健康, 和谐",3,4
江西省,赣州市,女,1990,汉,普通高中,48000,群众,比较健康,居民户口（以前是非农业户口）,比较同意,比较同意,作为一个31岁的汉族女性，居住在江西省赣州市，我的学历是普通高中，去年全年收入为48000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为居民户口。在考虑夫妻是否应当均等分摊家务时，我认为这应该基于双方的实际能力和时间安排来决定。由于我的收入水平一般，且身体健康，我能够承担一定的家务劳动。同时，我也认为夫妻之间应该相互支持和理解，共同分担家庭责任。因此，我认为夫妻应当均等分摊家务是合理的。,平等、责任、理解,3,3
江西省,鹰潭市,女,2001,汉,初中,5000,群众,比较健康,居民户口（以前是农业户口）,比较同意,完全同意,作为一个20岁的汉族女性，居住在江西省鹰潭市，我的学历是初中，去年全年收入为5000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为居民户口（以前是农业户口）。考虑到我的背景和经历，我认为夫妻应当均等分摊家务。首先，我来自一个传统的农业户口家庭，但在城市化进程中，我的户口已经转为居民户口，这让我对现代家庭观念有了更多的接触和理解。其次，我的学历虽然只有初中，但我通过社会经验和观察，认识到男女平等的重要性。最后，我的收入较低，这让我更加理解家庭中每个成员都需要为家庭做出贡献，包括家务劳动。因此，我认为夫妻应当均等分摊家务，这不仅体现了男女平等，也有助于家庭的和谐与稳定。,"平等,和谐,贡献",3,4
江西省,赣州市,女,1989,汉,普通高中,拒绝回答,群众,比较健康,农业户口,比较同意,比较同意,作为一个32岁的汉族女性，居住在江西省赣州市，拥有普通高中学历，并且是农业户口，我的生活背景和经历影响了我的观点。在农村地区，传统的性别角色分工较为明显，女性通常承担更多的家务责任。然而，随着社会的发展和性别平等意识的提高，我认为夫妻应当均等分摊家务。这不仅有助于减轻女性的负担，还能促进家庭和谐和夫妻关系的平等。我的健康状况比较健康，这意味着我有能力参与家务劳动，同时也希望我的伴侣能够分担这些责任。因此，我倾向于支持夫妻均等分摊家务的观点。,"性别平等,家庭和谐,责任分担",3,3
江西省,上饶市,女,1947,汉,没有受过任何教育,0,群众,比较健康,农业户口,比较同意,无所谓同意不同意,作为一个74岁的汉族女性，生活在江西省上饶市，我没有受过任何教育，且去年全年没有收入。我的生活经验主要来自于传统的农业社会，那里性别角色分工较为明确。在我的成长环境中，家务通常被视为女性的责任。虽然我现在的健康状况比较健康，但年龄和体力限制了我对家务的参与。考虑到这些因素，我认为夫妻均等分摊家务在现代社会可能更为合理，但在我个人的生活经历中，这种观念并不常见。,"传统观念, 年龄限制, 社会变迁",3,2
江西省,赣州市,女,1994,汉,大学本科（正规高等教育）,不知道,共青团员,比较健康,非农业户口,完全同意,完全同意,作为一位27岁的大学本科毕业生，居住在江西省赣州市的非农业户口居民，我认为夫妻均等分摊家务是现代社会家庭和谐的重要体现。首先，作为一名共青团员，我认同男女平等的价值观，这在家庭生活中应体现为家务的平等分担。其次，我的学历背景使我能够理解和接受现代家庭观念，这包括家务的合理分配。最后，我的健康状况比较健康，这意味着我有能力参与家务劳动，而不应将所有家务负担推给配偶。因此，我认为夫妻应当均等分摊家务。,"男女平等, 现代家庭观念, 健康状况",4,4
江西省,鹰潭市,男,1985,汉,初中,60000,群众,比较健康,农业户口,无所谓同意不同意,比较同意,作为一个36岁的汉族男性，居住在江西省鹰潭市，拥有农业户口，我的学历是初中，去年全年收入为60000元。我的政治面貌是群众，身体健康状况比较健康。考虑到我的背景和实际情况，我认为夫妻均等分摊家务是合理的。首先，作为农业户口，家庭生活相对传统，但现代社会提倡男女平等，夫妻共同承担家务有助于家庭和谐。其次，我的收入水平中等，夫妻共同分担家务可以减轻单方面的压力，提高生活质量。最后，我的健康状况比较健康，有能力参与家务劳动，这也符合现代家庭价值观。,平等、和谐、分担,2,3
江西省,鹰潭市,女,1995,汉,普通高中,40000,共青团员,比较健康,农业户口,比较同意,完全同意,作为一个26岁的汉族女性，居住在江西省鹰潭市，拥有普通高中学历，去年全年收入为40000元，政治面貌为共青团员，身体健康状况较好，户口登记为农业户口。我认为夫妻应当均等分摊家务。首先，作为现代女性，我认同性别平等的理念，认为家务不应仅由一方承担。其次，我的收入虽然不高，但我也希望在家务分工上能够体现公平，避免一方过度劳累。最后，我的健康状况较好，有能力承担一部分家务，同时也希望伴侣能够共同分担，以维护家庭的和谐与平衡。,"性别平等, 公平分担, 家庭和谐",3,4
江西省,宜春市,女,1951,汉,小学,0,群众,比较不健康,农业户口,完全同意,比较不同意,我是一位70岁的汉族女士，住在江西省宜春市，学历为小学，去年全年收入为0元，政治面貌为群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的年龄和健康状况，我可能无法承担过多的家务劳动。此外，我的文化背景和传统观念可能让我倾向于认为家务劳动主要由女性承担。因此，我认为夫妻应当均等分摊家务的观点可能与我个人的实际情况和传统观念不符。,"年龄, 健康, 传统",4,1
江西省,宜春市,女,1948,汉,小学,不适用,群众,比较不健康,其他,无所谓同意不同意,比较同意,我今年73岁，住在江西省宜春市，是汉族，学历是小学。由于我的身体健康状况比较不健康，我无法承担过多的家务。在我的成长环境中，传统的家庭观念较为根深蒂固，通常认为家务是女性的责任。然而，随着社会的发展，我逐渐认识到夫妻之间应当相互支持和分担家务。考虑到我的身体状况和现代家庭观念的变化，我认为夫妻应当均等分摊家务。,"健康, 传统, 现代观念",2,3
江西省,赣州市,男,1967,汉,普通高中,20000,共青团员,很健康,农业户口,比较同意,完全同意,作为一个54岁的汉族男性，我住在江西省赣州市，拥有普通高中学历，去年全年总收入为20000元，政治面貌是共青团员，身体健康状况良好，户口登记为农业户口。考虑到我的身份和背景，我认为夫妻应当均等分摊家务。首先，作为农业户口，我深知家庭中男女双方都需要参与劳动，共同分担家庭责任。其次，我的收入水平较低，夫妻双方共同分担家务可以减轻经济压力。最后，作为共青团员，我认同男女平等的理念，认为家务劳动不应有性别之分。,平等，责任，经济,3,4
江西省,赣州市,女,1989,汉,普通高中,30000,群众,一般,农业户口,比较同意,比较同意,作为一个32岁的汉族女性，居住在江西省赣州市，拥有普通高中学历，去年全年收入为30000元，政治面貌为群众，身体健康状况一般，且为农业户口，我对夫妻均等分摊家务的看法如下：首先，考虑到我的学历和收入水平，我可能更倾向于传统的家庭分工模式，即女性承担更多的家务。其次，我的农业户口背景可能也影响了我的观点，因为在农村地区，传统的性别角色分工更为普遍。最后，我的身体健康状况一般，可能让我对承担更多家务感到压力，因此我可能更倾向于支持均等分摊家务，以减轻个人负担。,"传统观念, 经济压力, 健康状况",3,3
江西省,上饶市,男,1951,汉,小学,0,群众,比较健康,农业户口,比较不同意,比较不同意,作为一个70岁的汉族男性，生活在江西省上饶市，我的学历是小学，去年全年没有收入，户口是农业户口。在我的成长背景和生活环境中，传统的家庭角色分工较为明显，男性通常负责外出工作，女性则负责家务。这种观念在我这一代人中根深蒂固。虽然我现在的身体健康状况比较健康，但年龄和身体状况也让我对家务的承担能力有所考虑。因此，我认为夫妻应当均等分摊家务的观念与我的传统观念和生活经验有所冲突。,"传统观念, 年龄因素, 生活经验",1,1
江西省,赣州市,女,2001,汉,大学本科（正规高等教育）,不适用,共青团员,很健康,非农业户口,比较同意,完全同意,作为一个20岁的大学本科女生，我目前还没有结婚，但我对未来的家庭生活有一定的设想。我认为夫妻之间应该平等分担家务，这有助于建立和谐的家庭关系。我的学历背景让我更加注重性别平等，而我的健康状况良好，意味着我有能力参与家务劳动。此外，作为共青团员，我受到的教育也强调男女平等和共同承担责任。因此，我认为夫妻均等分摊家务是合理的。,"性别平等, 家庭和谐, 共同责任",3,4
江西省,赣州市,男,1998,汉,初中,45000,群众,比较健康,农业户口,比较同意,比较同意,作为一个23岁的汉族男性，居住在江西省赣州市，拥有农业户口，我的学历是初中，去年全年收入为45000元。我的政治面貌是群众，身体健康状况比较健康。在我的家庭和社区中，传统的性别角色分工仍然较为普遍，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家务和照顾家庭的责任。然而，随着社会的发展和观念的更新，我逐渐认识到夫妻之间应当更加平等地分担家庭责任。虽然我目前没有结婚，但我认为夫妻均等分摊家务有助于增进夫妻关系，减轻一方的负担，促进家庭和谐。因此，我倾向于支持夫妻均等分摊家务的观点。,"平等,和谐,责任",3,3
江西省,赣州市,男,2003,汉,大学本科（正规高等教育）,15000,共青团员,一般,农业户口,完全同意,完全同意,作为一个18岁的大学本科生，我目前还没有结婚，也没有实际的家庭生活经验。然而，基于我的成长背景和观察，我认为夫妻均等分摊家务是合理的。首先，我来自江西省赣州市，一个传统观念较为浓厚的地方，但我也接受了现代高等教育，这让我更加认同性别平等的理念。其次，我的家庭是农业户口，父母在农忙时都会共同分担家务和农活，这让我从小就看到男女平等的重要性。最后，作为共青团员，我更加认同社会公平和性别平等的价值观。因此，我认为夫妻应当均等分摊家务。,"性别平等, 家庭教育, 社会价值观",4,4
江西省,鹰潭市,女,1978,汉,大学专科（成人高等教育）,120000,群众,很健康,居民户口（以前是农业户口）,无所谓同意不同意,完全同意,作为一位43岁的女士，居住在江西省鹰潭市，我拥有大学专科（成人高等教育）学历，去年全年收入为120000元。我的政治面貌是群众，身体健康状况良好，户口登记状况为居民户口（以前是农业户口）。在我的家庭生活中，我深刻体会到家务劳动的重要性。我认为夫妻之间应当均等分摊家务，这不仅能够减轻一方的负担，还能增进夫妻之间的理解和感情。我的学历和收入水平使我更加注重家庭内部的平等和合作，因此我支持夫妻均等分摊家务。,"平等,合作,理解",2,4
江西省,赣州市,女,1974,汉,大学专科（成人高等教育）,24000,群众,比较不健康,居民户口（以前是非农业户口）,完全同意,比较同意,作为一个47岁的女士，我住在江西省赣州市，拥有大学专科（成人高等教育）学历，去年全年收入为24000元，政治面貌为群众，身体健康状况比较不健康，户口登记状况为居民户口（以前是非农业户口）。考虑到我的身体状况，我可能无法承担过多的家务劳动。此外，我的收入水平较低，可能无法雇佣外部帮助来分担家务。因此，我认为夫妻应当均等分摊家务，这样可以减轻我的负担，同时也能体现夫妻之间的平等和互助。,"健康,收入,平等",4,3
江西省,上饶市,男,1970,汉,初中,50000,群众,一般,农业户口,比较同意,比较同意,首先，我是一位51岁的男士，住在江西省上饶市，是汉族，学历是初中。我的年收入是50000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。考虑到我的年龄和学历，我可能持有较为传统的家庭观念，认为家务主要由女性承担。然而，随着社会的发展，我也意识到男女平等的观念逐渐普及。因此，虽然我倾向于认为女性应该承担更多家务，但我也认同夫妻之间应当有一定的分工和合作。综合考虑我的身份和社会观念的变化，我选择比较同意夫妻应当均等分摊家务。,传统观念，社会变化，家庭合作,3,3
江西省,上饶市,女,1999,汉,大学专科（正规高等教育）,0,共青团员,比较健康,非农业户口,比较同意,完全同意,作为一个22岁的大学专科毕业生，我目前没有收入，住在江西省上饶市，是非农业户口。我的政治面貌是共青团员，身体健康状况较好。考虑到我的年龄和学历，我认为夫妻应当均等分摊家务。首先，现代社会倡导性别平等，夫妻双方都有工作和生活的责任，均等分摊家务可以体现这种平等。其次，均等分摊家务有助于减轻一方的负担，促进家庭和谐。最后，作为年轻人，我接受过现代教育，更加认同这种平等的家庭分工方式。,"性别平等,家庭和谐,现代教育",3,4
江西省,宜春市,女,1950,汉,小学,0,群众,一般,农业户口,比较同意,比较不同意,我今年71岁，住在江西省宜春市，是汉族，学历是小学，去年全年没有收入，政治面貌是群众，身体健康状况一般，户口是农业户口。在我的生活经历中，传统的家庭观念认为家务主要是女性的责任。虽然现在社会在进步，提倡男女平等，但在我这个年纪和背景下，我仍然倾向于认为女性应该承担更多的家务。因此，对于夫妻均等分摊家务的观点，我持保留态度。,传统观念，年龄背景，生活经历,3,1
江西省,鹰潭市,女,1993,汉,大学专科（成人高等教育）,20000,群众,比较健康,居民户口（以前是农业户口）,完全同意,完全同意,作为一名28岁的女士，我目前居住在江西省鹰潭市，拥有大学专科（成人高等教育）学历。去年我的全年总收入为20000元，政治面貌为群众，身体健康状况较好，户口登记状况为居民户口（以前是农业户口）。基于这些身份信息，我认为夫妻应当均等分摊家务。首先，作为现代女性，我接受过高等教育，具有一定的独立意识和平等观念，认为男女在家庭中应享有平等的权利和义务。其次，我的收入水平较低，可能与配偶共同承担家庭经济压力，家务的均等分摊有助于减轻双方负担，促进家庭和谐。最后，我的户口已转为居民户口，生活环境和社会观念较为现代化，更倾向于接受公平平等的家庭分工模式。,平等观念，家庭和谐，现代生活,4,4
江西省,鹰潭市,女,2003,汉,普通高中,0,共青团员,很健康,农业户口,比较同意,比较同意,作为一个18岁的汉族女性，我目前还在读高中，没有收入来源，住在江西省鹰潭市，户口是农业户口。我的家庭背景和成长环境让我对家务分工有一定的观察和思考。在农村，传统的家庭观念可能更倾向于女性承担更多的家务，但随着社会的发展，越来越多的家庭开始倡导男女平等。我认为，夫妻均等分摊家务不仅能够减轻一方的负担，还能促进家庭和谐，体现夫妻之间的相互尊重和支持。因此，我倾向于支持夫妻均等分摊家务。,"平等,和谐,尊重",3,3
江西省,宜春市,男,1967,汉,小学,10000,群众,一般,农业户口,完全同意,比较同意,作为一个54岁的汉族男性，居住在江西省宜春市，拥有小学学历，去年全年收入为10000元，政治面貌为群众，身体健康状况一般，且为农业户口，我从小在传统的家庭环境中长大，接受的教育和社会环境更倾向于男性主导家庭事务，女性负责家务。然而，随着社会的发展和观念的转变，我开始认识到男女平等的重要性，包括在家庭中。虽然我个人可能不习惯完全均等分摊家务，但我也认为应该根据实际情况和双方的能力来合理分配家务，而不是完全由一方承担。因此，我理解并支持夫妻应当均等分摊家务的理念，尽管这可能需要一个适应的过程。,传统观念，社会进步，男女平等,4,3
江西省,上饶市,男,1973,汉,初中,60000,群众,一般,农业户口,比较同意,比较同意,作为一名48岁的汉族男性，居住在江西省上饶市，我的学历是初中，去年全年的总收入是60000元，政治面貌为群众，身体健康状况一般，户口登记状况为农业户口。在我的生活环境中，传统观念仍然较强，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家务和照顾家庭的责任。然而，随着社会的发展，越来越多的家庭开始倡导夫妻平等，这包括家务的均等分摊。我认为，夫妻之间的合作和理解是家庭和谐的关键，因此，我倾向于支持夫妻均等分摊家务的做法。,"传统观念, 家庭和谐, 平等合作",3,3
