provinces,cities,A2,A3_1,A4,A7a,A8a,A10,A15,A18,A42_1,answear,Langchain,key,fact_vnum,answear_vacnum
福建省,三明市,女,1956,汉,没有受过任何教育,0,群众,很健康,农业户口,比较不同意,比较同意,作为一个65岁的汉族女性，生活在福建省三明市，我没有受过任何教育，去年全年收入为0元，政治面貌为群众，身体健康状况良好，户口登记为农业户口。在我的生活经历中，传统观念认为男人应该以事业为重，女人应该以家庭为重。这种观念在我成长的环境中非常普遍，尤其是在农村地区。由于我没有受过教育，我的生活主要围绕家庭和农业劳动，因此我倾向于接受这种传统观念。此外，我的经济状况也让我更加依赖家庭，而不是个人事业。因此，我倾向于同意男人以事业为重，女人以家庭为重的观点。,"传统观念, 生活经历, 经济依赖",1,3
福建省,福州市,男,1941,汉,没有受过任何教育,2400,群众,很不健康,农业户口,比较同意,比较同意,作为一个80岁的汉族男性，生活在福建省福州市，我没有受过任何教育，去年全年收入仅为2400元，且健康状况不佳。我的生活经历和背景让我对传统的性别角色分工有深刻的理解。在我成长的时代，社会普遍认为男人应该承担起养家糊口的责任，而女人则主要负责家庭事务。这种观念在我所处的农村地区尤为根深蒂固。尽管现代社会在性别平等方面取得了进步，但我的个人经历和周围环境仍然让我倾向于支持这种传统的性别分工。因此，我同意男人以事业为重，女人以家庭为重的观点。,"传统观念, 生活经历, 社会环境",3,3
福建省,三明市,男,1965,汉,初中,25000,共产党员,比较健康,农业户口,比较同意,比较同意,作为一个56岁的汉族男性，我生活在福建省三明市，拥有农业户口，学历为初中，去年全年收入为25000元，政治面貌是共产党员，身体健康状况比较健康。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在一定程度上反映了传统的社会分工。在我的成长环境中，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家庭和子女教育的责任。这种观念在我所处的农村地区较为普遍，且与我的生活经验相符。因此，我倾向于同意这种观点。,"传统观念, 社会分工, 生活经验",3,3
福建省,漳州市,男,1956,汉,初中,20000,群众,比较不健康,农业户口,比较同意,比较不同意,我今年65岁，住在福建省漳州市，是汉族，学历是初中，去年全年收入20000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的年龄和健康状况，我认为男人以事业为重，女人以家庭为重的观念可能已经过时。现代社会男女平等，女性也有追求事业的权利，男性也应该参与家庭事务。我的收入较低，可能无法完全承担家庭经济责任，因此需要家庭成员共同分担。,"年龄, 健康, 收入",3,1
福建省,三明市,女,1988,汉,初中,55000,群众,很健康,农业户口,比较不同意,比较不同意,作为一个33岁的汉族女性，我住在福建省三明市，拥有农业户口，学历是初中，去年全年收入为55000元，政治面貌是群众，身体健康状况良好。考虑到我的教育背景和收入水平，我认为在传统观念中，男人以事业为重，女人以家庭为重是一种常见的家庭分工模式。然而，随着社会的发展，越来越多的女性也开始追求事业上的成功，而男性也在家庭中承担更多的责任。因此，我认为这种观念在现代社会中已经不再完全适用。,"社会变迁,性别平等,个人发展",1,1
福建省,福州市,男,1959,汉,小学,5700,群众,比较健康,农业户口,比较不同意,比较同意,我今年62岁，住在福建省福州市，是汉族，学历是小学，去年全年收入是5700元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的生活背景和经历，我认为男人以事业为重，女人以家庭为重的观念在传统社会中较为普遍。由于我生活在农村，传统观念对我的影响较大，且我的收入较低，家庭经济压力较大，因此我认为男人应该承担更多的经济责任，而女人则更多地照顾家庭。这种分工在我所处的环境中是较为常见的，也是我认为比较合理的安排。,传统观念、经济压力、家庭分工,1,3
福建省,漳州市,男,1971,汉,初中,60000,群众,比较健康,居民户口（以前是非农业户口）,比较同意,比较不同意,作为一个50岁的汉族男士，居住在福建省漳州市，我的学历是初中，去年全年收入为60000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为居民户口（以前是非农业户口）。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在传统社会中较为普遍，但随着社会的发展，这种观念正在逐渐改变。我个人的经历和观察告诉我，现代社会中，男女在事业和家庭中的角色已经越来越平等。因此，我对这种传统观念持保留态度。,"社会变迁, 男女平等, 个人经历",3,1
福建省,漳州市,男,1949,汉,没有受过任何教育,5000,群众,一般,居民户口（以前是非农业户口）,完全同意,比较同意,我今年72岁，住在福建省漳州市，是汉族，没有受过任何教育，去年全年收入5000元，政治面貌是群众，身体健康状况一般，户口登记状况为居民户口。结合我的身份信息，我成长在一个传统的社会环境中，男性和女性的角色分工较为明确。男性通常被视为家庭的经济支柱，而女性则更多地承担家庭事务。这种观念在我年轻时就根深蒂固，尽管社会在进步，但我仍然倾向于认同这种传统的性别角色分工。因此，我比较同意男人以事业为重，女人以家庭为重的观点。,"传统观念,性别角色,社会环境",4,3
福建省,漳州市,女,1956,汉,没有受过任何教育,24000,群众,一般,居民户口（以前是农业户口）,比较同意,无所谓同意不同意,作为一个65岁的汉族女性，我生活在福建省漳州市，没有受过任何教育，去年全年收入为24000元，政治面貌为群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。在我的成长和生活经历中，传统观念认为男人应该以事业为重，女人则应该以家庭为重。这种观念在我所处的社会环境中较为普遍，尤其是在我年轻的时候。然而，随着社会的发展，我逐渐意识到男女在家庭和事业中的角色可以更加灵活和多样化。虽然我个人的经历和背景让我对这种传统观念有一定的认同，但我也认为现代社会应该鼓励男女在家庭和事业中都能找到平衡，而不是单一地强调某一方的责任。,"传统观念, 社会变化, 个人经历",3,2
福建省,福州市,女,1948,汉,没有受过任何教育,0,群众,一般,农业户口,比较同意,比较同意,我今年73岁，住在福建省福州市，是汉族，没有受过任何教育，去年全年收入为0元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。基于我的生活经历和背景，我认为男人以事业为重，女人以家庭为重是传统观念的一部分。在我年轻的时候，社会普遍认为男人应该外出工作养家，而女人则负责照顾家庭和孩子。这种观念在我生活的农村地区尤为普遍。虽然现在社会有所变化，但我的看法仍然受到传统观念的影响。因此，我倾向于同意这种观点。,"传统观念, 生活经历, 社会背景",3,3
福建省,福州市,男,1950,汉,没有受过任何教育,672,群众,比较不健康,农业户口,比较同意,比较同意,作为一个71岁的汉族男性，生活在福建省福州市，我没有受过任何教育，去年全年收入仅为672元，且健康状况不佳。我的生活经历和背景让我对传统的性别角色有较深的认同。在我的成长环境中，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家庭和照顾孩子的责任。这种观念在我这一代人中根深蒂固，因此我倾向于认为男人应该以事业为重，女人以家庭为重。,"传统观念, 经济状况, 健康状况",3,3
福建省,福州市,男,1947,汉,小学,6000,群众,比较健康,农业户口,比较同意,比较同意,我是一位74岁的汉族男士，住在福建省福州市，学历是小学，去年全年收入为6000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。基于我的生活经历和背景，我认为男人以事业为重，女人以家庭为重的观念在过去的社会中较为普遍。我从小接受的教育和周围的环境都倾向于这种分工模式。虽然现代社会在逐渐改变这种观念，但在我这个年龄段和背景下，这种观念仍然根深蒂固。因此，我倾向于同意这种观点。,"传统观念,生活经历,社会环境",3,3
福建省,福州市,女,1954,汉,没有受过任何教育,5000,群众,比较健康,农业户口,比较同意,完全同意,我今年67岁，住在福建省福州市，是汉族，没有受过任何教育，去年全年的总收入是5000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。作为一个传统的农村妇女，我从小就被教育要照顾家庭，男人则负责外出工作。这种观念在我的生活中根深蒂固，我认为男人应该以事业为重，女人则应该以家庭为重。这种分工在我的家庭和周围社区中非常普遍，我也认为这是维持家庭和谐的重要方式。,"传统观念,家庭和谐,社会分工",3,4
福建省,福州市,男,1944,汉,小学,2040,群众,比较健康,农业户口,完全同意,比较同意,我今年77岁，住在福建省福州市，是汉族，学历是小学，去年全年的总收入是2040元，政治面貌是群众，身体健康状况是比较健康，户口登记状况为农业户口。考虑到我的年龄和成长背景，我从小接受的教育和周围环境都强调男人应该以事业为重，女人应该以家庭为重。这种观念在我这一代人中非常普遍，尤其是在农村地区。虽然现代社会在逐渐改变这种观念，但我的个人经历和周围环境让我更倾向于认同这种传统的性别角色分工。,传统观念、成长背景、社会环境,4,3
福建省,福州市,男,1948,汉,大学专科（正规高等教育）,61000,群众,很健康,居民户口（以前是非农业户口）,比较不同意,完全不同意,作为一个73岁的汉族男性，我生活在福建省福州市，拥有大学专科的学历，去年全年收入为61000元，政治面貌为群众，身体健康状况良好，户口登记状况为居民户口。结合我的生活经历和背景，我认为传统的性别角色分工在现代社会中已经不再适用。首先，我接受过正规高等教育，这让我更加理解和尊重性别平等的重要性。其次，我的收入水平和社会地位让我认识到，无论是男性还是女性，都应该有追求事业和家庭平衡的权利。最后，我的健康状况良好，这让我能够积极参与社会活动，见证了许多女性在事业上的成功和男性在家庭中的贡献。因此，我认为男性和女性都应该根据个人兴趣和能力来选择自己的生活方式，而不是被传统的性别角色所束缚。,"性别平等, 教育背景, 社会观察",1,0
福建省,三明市,男,1952,汉,小学,0,群众,比较不健康,农业户口,无所谓同意不同意,比较同意,我是一位69岁的汉族男性，住在福建省三明市，学历是小学，去年全年没有收入，政治面貌是群众，身体健康状况比较不健康，户口登记为农业户口。考虑到我的年龄和传统观念，我从小接受的教育是男人应该承担家庭的经济责任，而女人则主要负责家庭事务。这种观念在我成长的环境中非常普遍，因此我倾向于认为男人以事业为重，女人以家庭为重。,"传统观念, 教育背景, 社会环境",2,3
福建省,福州市,男,1944,汉,小学,1500,群众,比较健康,农业户口,比较同意,比较同意,我今年77岁，住在福建省福州市，是汉族，学历是小学，去年全年的总收入是1500元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。根据我的生活经历和传统观念，我认为男人应该以事业为重，因为男人需要承担家庭的经济责任，而女人则应该以家庭为重，因为她们在家庭中扮演着重要的角色，照顾孩子和家庭事务。这种观念在我这一代人中较为普遍，尤其是在农村地区。,"传统观念,经济责任,家庭角色",3,3
福建省,福州市,男,1952,汉,初中,2500,群众,一般,农业户口,完全同意,比较同意,作为一个69岁的汉族男性，我生活在福建省福州市，拥有农业户口，学历为初中，去年全年收入为2500元，政治面貌为群众，身体健康状况一般。在我的成长背景和社会环境中，传统的性别角色观念较为普遍，即男性主要负责事业，女性主要负责家庭。这种观念在我这一代人中较为根深蒂固。尽管现代社会提倡性别平等，但我的生活经历和周围环境让我更倾向于认同传统的性别分工。因此，我倾向于同意男人以事业为重，女人以家庭为重的观点。,"传统观念, 生活经历, 社会环境",4,3
福建省,福州市,女,1974,汉,小学,30000,群众,一般,农业户口,比较同意,比较同意,作为一个47岁的汉族女性，居住在福建省福州市，我的学历是小学，去年全年的总收入是30000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。在我的生活经历中，我观察到许多家庭中男性确实更多地承担了事业上的责任，而女性则更多地负责家庭事务。这种分工在我所处的社会环境中较为普遍，尤其是在农业户口家庭中，男性外出务工，女性则在家照顾孩子和老人。因此，基于我的个人经历和周围环境，我认为这种分工模式在一定程度上是合理的。,"社会观察, 家庭分工, 生活经历",3,3
福建省,漳州市,女,1989,汉,中专,115000,群众,比较健康,农业户口,比较同意,比较不同意,作为一个32岁的女性，我住在福建省漳州市，拥有中专学历，去年全年收入为115000元。我的政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的背景和实际情况，我认为在现代社会中，男女应该平等地分担家庭和事业的责任。虽然传统观念认为男人以事业为重，女人以家庭为重，但我觉得这种观念已经不再完全适用。我的收入水平表明我也有能力在事业上有所作为，而不仅仅是专注于家庭。因此，我认为男女都应该在事业和家庭之间找到平衡，而不是单纯地以性别来划分责任。,"平等, 现代观念, 收入能力",3,1
福建省,福州市,女,1946,汉,小学,6000,共产党员,比较健康,农业户口,完全同意,比较不同意,我今年75岁，住在福建省福州市，是汉族，学历是小学，去年全年的总收入是6000元，政治面貌是共产党员，身体健康状况比较健康，户口登记状况为农业户口。作为一个经历过新中国建设和改革开放的老人，我见证了社会对男女角色的传统观念和现代观念的转变。在我的成长过程中，社会普遍认为男人应该以事业为重，女人应该以家庭为重，这种观念在我年轻的时候非常普遍。然而，随着社会的发展，尤其是改革开放以来，越来越多的女性开始走出家庭，参与到社会工作中，男女平等的观念也逐渐深入人心。虽然我个人在年轻时更多地承担了家庭责任，但我认为现代社会应该鼓励男女在事业和家庭中都能找到平衡，而不是简单地以性别来划分责任。因此，我对‘男人以事业为重，女人以家庭为重’这一观点持保留态度。,"社会变迁,男女平等,个人经历",4,1
福建省,福州市,男,1966,汉,初中,50000,群众,一般,农业户口,比较同意,无所谓同意不同意,作为一个55岁的汉族男性，我生活在福建省福州市，拥有农业户口，学历为初中，去年全年收入为50000元，政治面貌为群众，身体健康状况一般。在我的生活经历中，传统观念认为男人应该以事业为重，女人则更多地承担家庭责任。这种观念在我成长的环境中较为普遍，尤其是在农村地区。然而，随着社会的发展，我逐渐意识到男女在家庭和事业中的角色可以更加灵活和多样化。虽然我个人的经历和背景让我倾向于认同传统的性别角色分工，但我也认识到现代社会中，女性在事业上同样可以取得成就，男性在家庭中也可以发挥重要作用。因此，我对这个问题持中立态度，认为男女在家庭和事业中的角色应根据个人情况和家庭需求来灵活调整。,"传统观念, 社会变化, 个人情况",3,2
福建省,三明市,女,1956,汉,没有受过任何教育,不知道,群众,比较不健康,农业户口,比较同意,比较同意,我今年65岁，住在福建省三明市，是汉族，没有受过任何教育，去年全年的总收入不清楚，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的生活背景和经历，我从小在农村长大，传统观念认为男人应该在外面打拼事业，女人则应该在家照顾家庭。这种观念在我这一代人中非常普遍，尤其是在农村地区。因此，我倾向于认为男人以事业为重，女人以家庭为重是合理的。,"传统观念, 农村背景, 生活经历",3,3
福建省,福州市,女,1977,汉,初中,60000,群众,一般,农业户口,比较同意,比较不同意,作为一个44岁的汉族女性，我住在福建省福州市，拥有初中文化程度，去年全年收入为60000元，政治面貌为群众，身体健康状况一般，户口登记状况为农业户口。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念并不完全符合现代社会的实际情况。首先，我作为农业户口，家庭经济来源主要依靠农业收入，这需要家庭成员共同分担劳动，而不是单纯依赖男性。其次，我的学历虽然只有初中，但我认为女性同样可以在事业上有所作为，不应该被局限于家庭角色。最后，我的身体健康状况一般，这意味着我需要更多的支持和帮助，而不是承担全部家庭责任。因此，我认为男女在事业和家庭上应该平等分担，而不是单一地强调男性事业和女性家庭。,平等分担，现代观念，家庭支持,3,1
福建省,福州市,男,1943,汉,小学,1800,群众,比较不健康,农业户口,比较同意,比较同意,我是一位78岁的汉族男士，住在福建省福州市，学历是小学，去年全年收入为1800元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。基于我的生活经历和背景，我认为男人以事业为重，女人以家庭为重的观念在过去的社会中较为普遍。由于我生活在农村，传统观念较为根深蒂固，且我的学历和收入水平较低，可能更倾向于接受这种传统的性别角色分工。因此，我比较同意这种观点。,"传统观念, 农村背景, 性别角色",3,3
福建省,漳州市,女,1966,汉,没有受过任何教育,0,群众,比较不健康,农业户口,比较同意,比较同意,作为一个55岁的汉族女性，我生活在福建省漳州市，没有受过任何教育，去年全年没有收入，身体健康状况不佳，且是农业户口。在我的生活环境中，传统的性别角色分工较为普遍，男性通常被视为家庭的经济支柱，而女性则更多地承担家庭和照顾子女的责任。这种观念在我的成长过程中被广泛接受和强化。因此，基于我的个人经历和所处的社会环境，我认为男人以事业为重，女人以家庭为重是一种较为普遍和合理的分工方式。,"传统观念, 社会环境, 个人经历",3,3
福建省,福州市,男,1946,汉,初中,0,群众,一般,农业户口,比较同意,比较同意,作为一个75岁的汉族男性，我生活在福建省福州市，拥有农业户口，学历为初中，去年全年收入为0元，政治面貌为群众，身体健康状况一般。在我的成长和生活中，传统的性别角色观念较为根深蒂固，即男性主要负责事业和家庭的经济支持，而女性则更多地承担家庭和照顾子女的责任。这种观念在我所处的社会环境中较为普遍，尤其是在农村地区。因此，基于我的个人经历和所处的社会环境，我认为男人以事业为重，女人以家庭为重的观念在一定程度上是合理的。,"传统观念, 社会环境, 个人经历",3,3
福建省,漳州市,男,1988,汉,初中,500000,群众,很健康,农业户口,比较同意,无所谓同意不同意,作为一个33岁的汉族男性，居住在福建省漳州市，拥有农业户口，我的学历是初中，去年全年的总收入是500000元。我的政治面貌是群众，身体健康状况很健康。考虑到我的背景和收入水平，我认为事业对于男性来说非常重要，因为它直接关系到家庭的经济稳定和未来的发展。同时，我也理解女性在家庭中的重要作用，她们在照顾家庭和子女方面扮演着不可或缺的角色。因此，我认为男性和女性在家庭和事业中都有各自的职责和重要性，不能简单地说男人以事业为重，女人以家庭为重。,"经济稳定,家庭责任,性别平等",3,2
福建省,漳州市,男,1944,汉,没有受过任何教育,3000,群众,比较不健康,农业户口,完全同意,比较同意,我今年77岁，住在福建省漳州市，是汉族，没有受过任何教育，去年全年收入只有3000元，政治面貌是群众，身体健康状况比较不健康，户口登记为农业户口。在我的生活经历中，传统观念认为男人应该外出工作养家，女人则负责照顾家庭。这种观念在我所处的农村环境中非常普遍，且由于我自身没有受过教育，思想相对保守，因此我倾向于认同这种传统的性别分工。,"传统观念,农村环境,保守思想",4,3
福建省,福州市,男,1953,汉,小学,6000,群众,比较不健康,农业户口,比较同意,比较同意,我是一位68岁的汉族男士，住在福建省福州市，学历是小学，去年全年收入为6000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。基于我的生活经历和背景，我认为男人以事业为重，女人以家庭为重是传统观念的一部分。在我的成长过程中，社会普遍认为男人应该承担家庭的经济责任，而女人则负责照顾家庭和孩子。这种观念在我所处的农村地区尤为普遍。虽然现代社会逐渐提倡性别平等，但我的个人经历和周围环境让我更倾向于支持这种传统观念。,"传统观念, 生活经历, 社会环境",3,3
福建省,福州市,男,1956,汉,中专,0,共产党员,一般,其他,比较不同意,比较不同意,作为一个65岁的汉族男性，我成长在一个传统观念较为浓厚的时代，那时社会普遍认为男人应该以事业为重，而女人则更多地承担家庭责任。我的中专学历和共产党员的身份也让我在年轻时接受了较为传统的教育。然而，随着社会的发展，我逐渐意识到性别平等的重要性。虽然我个人去年没有收入，但我仍然认为每个人，无论男女，都应该有追求事业和家庭平衡的权利。因此，我倾向于不同意这种传统的性别角色分工。,"传统观念, 性别平等, 社会进步",1,1
福建省,福州市,男,1958,汉,没有受过任何教育,3000,群众,很健康,农业户口,比较同意,比较同意,作为一个63岁的汉族男性，生活在福建省福州市，我没有受过任何教育，去年全年的总收入是3000元，政治面貌是群众，身体健康状况很健康，户口登记状况为农业户口。在我的生活经历中，传统的性别角色分工在农村地区仍然较为普遍，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家庭和照顾孩子的责任。这种观念在我的成长环境中根深蒂固，因此我倾向于认为男人应该以事业为重，女人以家庭为重。尽管现代社会在性别平等方面取得了进步，但我的个人经历和周围环境仍然影响了我对这一问题的看法。,传统观念、生活环境、个人经历,3,3
江西省,鹰潭市,男,2003,汉,普通高中,0,共青团员,很健康,农业户口,比较不同意,无所谓同意不同意,作为一个18岁的汉族男性，我目前还在读普通高中，没有收入来源。我的户口是农业户口，这意味着我可能来自一个传统的农村家庭。在这样的背景下，我可能会受到传统观念的影响，认为男人应该以事业为重，女人应该以家庭为重。然而，作为一个共青团员，我也接受了一些现代教育，知道性别平等的重要性。因此，我可能会在传统观念和现代思想之间找到一个平衡点。,"传统观念,现代教育,性别平等",1,2
江西省,上饶市,女,1974,汉,大学专科（成人高等教育）,40000,共产党员,比较健康,非农业户口,无所谓同意不同意,完全不同意,作为一个47岁的女性，我拥有大学专科（成人高等教育）学历，并且是一名共产党员。我住在江西省上饶市，拥有非农业户口，去年全年收入为40000元。我的身体健康状况比较健康。考虑到我的身份和背景，我认为男女在事业和家庭上的责任应该是平等的。现代社会强调性别平等，女性在事业上同样可以取得成就，而男性在家庭中也应承担相应的责任。因此，我不同意‘男人以事业为重，女人以家庭为重’的观点。,"性别平等, 社会责任, 个人发展",2,0
江西省,赣州市,男,2000,汉,大学本科（正规高等教育）,1000,共青团员,比较健康,非农业户口,无所谓同意不同意,无所谓同意不同意,作为一个21岁的大学本科毕业生，我目前的经济状况并不理想，去年全年收入仅为1000元。这让我意识到事业的重要性，尤其是对于男性来说，事业成功往往意味着更好的经济保障和社会地位。同时，作为共青团员，我受到的教育和价值观强调性别平等，认为男女在家庭和事业中应享有平等的权利和责任。然而，考虑到我的非农业户口身份和当前的社会环境，传统观念仍然在一定程度上影响着人们的看法，认为男性应更多地承担事业责任，女性则更多地关注家庭。因此，我在这个问题上持中立态度，认为应根据个人情况和家庭需求来平衡事业和家庭。,"经济状况, 性别平等, 传统观念",2,2
江西省,赣州市,男,2000,汉,初中,0,群众,比较健康,居民户口（以前是农业户口）,比较同意,比较不同意,作为一个21岁的汉族男性，居住在江西省赣州市，我的学历是初中，去年全年没有收入，政治面貌是群众，身体健康状况比较健康，户口登记状况为居民户口（以前是农业户口）。考虑到我的背景和当前的社会环境，我认为男人以事业为重，女人以家庭为重的观念在一定程度上反映了传统性别角色的分工。然而，随着社会的发展，性别平等的观念逐渐普及，我认为这种分工已经不再适用于现代社会。我的思维过程如下：首先，我意识到我的学历和收入状况可能限制了我对事业和家庭角色的理解。其次，我考虑到我的户口登记状况，从农业户口转为居民户口，可能意味着我对传统农业社会的性别角色分工有更深的体会。最后，我结合自己的健康状况，认为无论男女，都应该有平等的机会去追求事业和家庭生活的平衡。,"性别平等, 社会变迁, 个人发展",3,1
江西省,上饶市,男,1986,汉,研究生及以上,300000,共产党员,比较健康,非农业户口,比较不同意,比较不同意,作为一个35岁的男性，我拥有研究生及以上的学历，并且是一名共产党员，我的年收入为300000元，居住在江西省上饶市，户口为非农业户口。这些身份信息表明我处于一个相对较高的社会地位，并且有较强的社会责任感和家庭责任感。我认为，现代社会强调性别平等，男女在事业和家庭中都应该有平等的权利和责任。虽然传统观念可能倾向于男性以事业为重，女性以家庭为重，但根据我的个人经历和现代社会的价值观，我认为这种观念已经过时。因此，我倾向于不同意这种观点。,"性别平等, 社会责任, 现代价值观",1,1
江西省,赣州市,女,1962,汉,初中,2500,群众,很健康,居民户口（以前是非农业户口）,比较同意,比较不同意,作为一个59岁的汉族女性，我生活在江西省赣州市，拥有初中文化程度，去年全年收入为2500元，政治面貌为群众，身体健康状况良好，户口登记状况为居民户口。结合我的生活经历和身份信息，我认为男人以事业为重，女人以家庭为重的观念在传统社会中较为普遍，但随着社会的发展，这种观念正在逐渐改变。我个人的生活经历也让我意识到，无论是男人还是女人，都应该在事业和家庭之间找到平衡。因此，我对这种传统观念持保留态度。,传统观念、社会变迁、个人经历,3,1
江西省,赣州市,女,2001,汉,大学本科（正规高等教育）,不适用,共青团员,很健康,非农业户口,完全不同意,完全不同意,作为一个20岁的大学本科女生，我接受过正规高等教育，这让我对性别角色有更开放和多元的理解。我生活在江西省赣州市，这里虽然传统观念较为浓厚，但现代教育和社会进步也在逐渐改变人们的看法。作为共青团员，我倾向于支持性别平等和个人的全面发展。我的身体健康状况很好，这让我有更多的精力和机会去追求自己的事业和兴趣。我的户口登记状况为非农业户口，这意味着我可能更倾向于城市生活，而城市生活通常对性别角色的要求更加灵活。因此，我认为无论是男性还是女性，都应该有权利选择自己的生活方式，而不是被传统的性别角色所限制。,"性别平等, 个人选择, 现代教育",0,0
江西省,鹰潭市,女,2000,汉,大学本科（正规高等教育）,不适用,共青团员,比较健康,农业户口,完全不同意,完全不同意,作为一个21岁的大学本科毕业生，我接受了现代高等教育，这让我对性别角色有了更开放和多元化的理解。虽然我来自农业户口背景，但我的教育经历让我认识到，无论是男性还是女性，都应该有追求事业和家庭平衡的权利。作为共青团员，我支持性别平等和个人的全面发展。因此，我认为不应该将事业和家庭的责任单一地分配给某一性别。,"教育背景, 性别平等, 个人发展",0,0
江西省,赣州市,男,1994,汉,中专,70000,群众,比较健康,居民户口（以前是农业户口）,无所谓同意不同意,比较不同意,作为一个27岁的中专学历男性，我目前居住在江西省赣州市，去年全年收入为70000元。我的户口已经从农业户口转为居民户口，这反映了我在城市化进程中的身份转变。考虑到我的教育背景和收入水平，我认为事业对于男性来说是非常重要的，因为它直接关系到经济独立和社会地位。同时，我也理解家庭对于女性的重要性，因为传统上女性在家庭中扮演着照顾者和教育者的角色。然而，我认为现代社会应该鼓励性别平等，无论是男性还是女性，都应该有追求事业和家庭平衡的权利。因此，我倾向于认为男性和女性都应该在事业和家庭之间找到平衡，而不是单一地强调某一方的重要性。,"性别平等, 事业家庭平衡, 现代社会观念",2,1
江西省,鹰潭市,女,1994,汉,大学本科（正规高等教育）,90000,共青团员,一般,农业户口,无所谓同意不同意,完全不同意,作为一个27岁的大学本科毕业生，我目前居住在江西省鹰潭市，拥有农业户口。我的年收入为90000元，政治面貌是共青团员，身体健康状况一般。考虑到我的教育背景和收入水平，我认为男女在事业和家庭上的责任应该是平等的。现代社会强调性别平等，女性同样可以在事业上取得成功，而男性也应该在家庭中承担更多责任。因此，我不同意男人以事业为重，女人以家庭为重的观点。,"性别平等,教育背景,收入水平",2,0
江西省,赣州市,男,1998,汉,大学本科（正规高等教育）,不知道,共青团员,比较健康,农业户口,比较同意,比较不同意,作为一个23岁的大学本科毕业生，我目前处于职业生涯的起步阶段，因此事业对我来说非常重要。同时，我来自江西省赣州市，一个相对传统的地方，这里的社会观念可能更倾向于传统的性别角色分工。然而，作为一个受过高等教育的年轻人，我也意识到性别平等的重要性。我认为，无论是男性还是女性，都应该有追求事业和家庭平衡的权利。因此，我倾向于不完全同意‘男人以事业为重，女人以家庭为重’的观点。,"性别平等, 个人发展, 社会观念",3,1
江西省,宜春市,男,1991,汉,初中,50000,群众,一般,农业户口,无所谓同意不同意,无所谓同意不同意,作为一个30岁的汉族男性，居住在江西省宜春市，拥有农业户口，我的学历是初中，去年全年收入为50000元。我的政治面貌是群众，身体健康状况一般。考虑到我的教育背景和收入水平，我认为事业对于男性来说非常重要，因为它是维持家庭经济稳定的基础。同时，由于我的户口是农业户口，传统观念中男性通常被视为家庭的主要经济支柱。然而，我也认识到女性在家庭中的角色同样重要，她们在照顾家庭和子女方面发挥着不可替代的作用。因此，我认为男性和女性在家庭和事业中都应该有平衡的角色，而不是单一地强调男性以事业为重，女性以家庭为重。,"传统观念, 经济稳定, 角色平衡",2,2
江西省,鹰潭市,女,1989,满,普通高中,40000,群众,比较健康,农业户口,无所谓同意不同意,比较同意,作为一个32岁的满族女性，居住在江西省鹰潭市，拥有普通高中学历，去年全年收入为40000元，政治面貌为群众，身体健康状况比较健康，户口登记为农业户口，我对这个问题的看法是：首先，我生活在农村，传统观念在这里仍然较为根深蒂固，男人通常被视为家庭的主要经济支柱，而女人则更多地承担家庭和照顾孩子的责任。其次，我的学历和收入水平可能限制了我对性别角色的现代理解，我可能更倾向于接受传统的性别分工。最后，我的健康状况比较健康，这意味着我能够承担家庭责任，这进一步强化了我对传统性别角色的认同。,传统观念，经济状况，健康状况,2,3
江西省,上饶市,女,1989,汉,普通高中,60000,群众,很健康,非农业户口,完全不同意,完全不同意,作为一个32岁的汉族女性，我住在江西省上饶市，拥有普通高中学历，去年全年收入为60000元。我的政治面貌是群众，身体健康状况良好，户口登记状况为非农业户口。考虑到我的个人经历和背景，我认为男女在事业和家庭上的责任应该是平等的。现代社会强调性别平等，女性在事业上也有追求和成就的权利，而男性在家庭中也应承担相应的责任。因此，我不同意男人以事业为重，女人以家庭为重的观点。,"性别平等, 个人经历, 社会责任",0,0
